summonerName,accountId,summonerLevel,puuid
Hirumin,-9VGAvTG0U_1MjPa-Tdy4Im3Om0Tsm9c20wlwsQcB3j-L-U,390,b-r-k0rJbkBptxlGteVatCjjz_Xln9yWgM53eytDaOyDjOh8PSwrDARpQ-kAhnK1BKPd8eXgOf6vHg
Um Diretor,Vba9-dDOgViQqkkpK0d8lVelR8ggmGYRoDO3j_9OaaLwny8,290,_sabkHZIIcr9_91g0KaB566Y7k3p3IvhVnFp_o0kRynfzIpYJ8KJZ1a2GKeTicxDGJpgchXRWO11NQ
Médica de Animal,xQMsVl9Xmsw-OMTvCViSBbfYhglrHLxl23SXlII8mhIlksg,280,2uhSS_syXslcjk_6Ko_bwXGMeGf6Yx_MLVeFXUowYpdkX7nBGAD-FlFohr08tuT_stS7UHWqecXHIQ
ShadowJr,uidDjuLncF1I1lYDUM2HP05AOzXar1St7SFqqo0e8xOIbG0,307,0jrW-0oyfuCVTL-D_BBAXXjQ8otUbyG-BH2VUt8FraVKtmUKmKjfNGCsS3FatoqoXTCNSx7n8ion2g
sober ll,PWTVsUXPfLdWDC-8-O4SZFA8eF3MaDKUTBgx6N-UjUBFTVU,221,1OklbJFyo7lhSgOeB-SDrKc5KLQ2RkU8Nx-Z6Tq6ryAR8qaptGeSRAqOErY4jVGYxDRV2TswltjeEg
Potatin,2uML-R2W7HM3moZhvEJsB4u20pIRDZbHt8wd1iqeaRtDNH4,206,p34yBTvbqcNRRbs4Fu_TPobBRwS8sauLW7ndiyenvsw1qka_uUxo4ZWqbdafMctfL_60kvMziPjIMQ
zDark3nesS,yFzoJWHVjnY157PuQTXYeOfdRwUyCYk-E20caA_0gcw35II,85,kNwq_VG7PrWljGI_fF1Lz19s3_QnHak4aVRugC4dagjywbo8F7sapsgT2mKq9WU1nPhtwy-FGaT51A
sagarG oiluteG,2m5q3PwRZb3z3zFZGz2z4NkuslJRRHh4gm8ceGkU80PCWSc,89,R9SJfyKu7LSqMGwchQyS_8Nb3Xbj77s0pgSFAf26mnm9n6E1SUgIZ2HE75_VDx84yXUaCS9jwyI12w
Kradosblock,GQH7ZBt77DlJy_f_GQZVrVsXCucOL-V-6uRH6cmZBlQhC5M,276,72L3NxzMhloT3DZDxCycKnYP25eNBYaY356IqztgS65AQX2Z0oALKG4Aybm8zm1RWxiyOsHiCUPjHA
Amisgarisfreacks,uYatxrRwU1cA3FK6Y2jh4lBMSwvTGV4yZ9SuRETk503I83w,105,7trIIG-QzdNzaGaQ3sbubp4_J6-qVBGj-njvGtDDRr9HzKJ9hd2303cqI8Fikijnd0mVhV-k4ZSzsA
Horux,yAU7v3Y3Gj3tkRqZwFXPJkmmcj8I4gyg8o9X_zx0GI0NKeo,495,NRpfdUHhbvJ5NBkBMsIRfXdbv4vPPXubUIF3SRlzcsCKTQ6zP2YanEVLE2sVhCM5_sgcZtIZm1MErQ
Ação,okod0VhvquJwgmQ1i2xhxENwWNJdgqQS-t7E-qLrpLyEDRs,339,Mp0GUCRr9oWmlpfcTuHiDFuePaZ7uesz76qTu1YNqefwtSrZ6XzoiSnoXW_kNA9CDe0r_XK5lZwoiA
Lecter with an E,L-1GPTYkf1p66Q00SsCtqGASw1GoDcanPq392zC6ep7Y_4o,132,wGbEp6gb0Vs9dk6ZyT1r4jPc9Z5GvNeiZQqPR3QLeHeiYDc5xiGUK1r5EJ8BHZ_vCfC-vtIX9WNf4A
BestRiven Angola,VIh1A0RGO6u3wMH8m3WK2s6MOxbU0bgbZTMQN1qAscMQUo0,57,c9d3TllzqnzhbHkomxXftZcC5A7M3alFCkHcQbSCyH6CznJesYkN1izAriCtHdcv4DikSKO9JA0tAg
Fliyd,rVxwKF8hw7AFXoywia2ON9hupc9eMRf7x4kDCV7ARuEBge8,259,RmF2p_h5YcDJ7dS-xhRtaOtHtSvdfzw2Uza2Mke-tTc2xAqasqBdu61Don_By0s_N7EG-t5PNXpbgA
Enchanté,7bbTkkBNN72vl89d3oLDG9T4fnDAN-IAA0fhxXwSD9v1HGQ,291,vqrXG0dN3HyEcLq2c9w-vGvt31ZNwhxrydVvR4K239j0YYiD8-CKUdyZLHnK6b-mu3JwJV-qKJMP0g
R Sr putêncio,Jb8xIIpS7AGYUQvbHMNGv0dS-xWyNgpyFV7rLAkvIfksR9c,74,rKLdUf-08MYWvtmf-yvAvUdvss8R4njc7hBqIPkzP6Lkqqffu_Fz_3SQDLK2Moj1f2bL-8Yup_nPoA
felipin z1k memo,jdhQTf59jmDvtkVpg59ZU402Yni-OoSl_6bpFet5ueh0nrg,172,EWMyWerwmoCZ5sVcj4qBzlALhZGeylirs5HtrajUSt_gg2-xTH51JFQ3osz0S_IVtvVd1xC9H9ZzRA
Lana DeI Rey,4zWEJPx9SgvkD8szxLLd5ItcZtZ-c6aIJs2GSjAQDjvl95Y,217,N7h4XYLhiiG_rgMNgTIuZYCCsZNnlJDa5sUTNky8UnGl5FphBSzMNOjYJ7D8TPvoBWSVRahwC5_qzw
GSH Mephisto,FKimfN14So_PV-o6L5_3j-GHEpZ4X2VVPFueIsmdBb0j0Ko,52,VLeWk3oyynwlt6EAR92GH75oRSooQZY3_sAI3-laJ6tBpovpsPP_oNGVaoarpLQPjs7xG121YKEoxg
Three,wCxNcg8NnkgXf0FuCa5FKgZu_VyTahvWhOyYa65HNVBzOf8,293,U4Vxy1nTp-WftkJo5ownawVTt4WkOiPFR0YOSKtVc6zdoRFOuAb6Yrsx2Z93ABRd0j0e9c1tK-i3aw
Pomba Grossa,J-aEwWYimn7B4kB5CRgQtCuB7aVhS8g2O5isHXS28bryxeM,322,RyTIvLws3lEhVmZrW-yR9vGVcDklty-WkUmQyVvQqyegI3WuHRycrKK2xdLON3o3sXjJbAe3UHOYSA
Namariê,JWYhKKlCmJlWdIKsjplichmkZcsBd26gbb94fp5-T0-mmtU,272,O7BLwmvzayfupO-nBYOLO2aaLGDwU5Rg9vNYowWIF6r-ID48w4Soqd1Perr89K939Ci-G5mqdB_pGw
R1ckz1n,S9a9kF-79EZLfKbz4DSlcLuTqucz-i-Pnfpo9_QvrDkHvs8,279,wyeheItKcjkzbeCaSCxPipt6i8Gx8RWoYg_D353Shr-7EFRb_8EZK6TTpY_sf8dU6-bN4mPkjmAnNw
Risty,I88lVPTFPm9xE2Psbe07f4Umlg2Em5lhnKL9YTC-lgZrAdo,327,TFN-VGP6-mvXoQygw5kzCtCO3CQKdplA8n9-fS4uJKG6V5mk0Jl_jigRpifEvFXctIG-O0q0lZHlIA
 P3Z4O,b51WA0hkw4Vw_yHLPJJKmNtOsVZIAXeoIV0YmG-KWxxvzms,277,vy1N7_tmVhv9ojqfwsJ4vMBbndOtGRLx8LHyVdrDs0m_dLPBCaXTzKYa9OlhuV3COP_AhngNfTnnEQ
Pavanelli,CbYvfWTcN3K9e-Wqzw4JTyAKufWYCRD2E-NjyEjO3czLyAQ,372,Mo2fkKIqz5GA-ZNoLsifdpQWBbHQpNLo9vRDiJuz_zp8a17QJzufn3Ppx37ZU0bg2zR9vYNqJKXjxQ
To de Chico,kIHqe_BDw875bQ7DPuzhLjftz7tkf2VHuTHPTaXw8xqOCUc,226,EbIHyzqLYOreyp7Mm891h6gaRWveGciGZBeoYD6q1en_IvyS5_EkeZSchX2q1MkvIoN8plJ8EZeLxA
Santana o Bardo,A-9GVgT_bugxmciDtWURumSeQ5nMWJ73wBXZLgfdSLlF8Ik,519,PmFBsFXvWmcOubbIBpu3Zbd3KbhvjEq38eAvrJyl3Xh8G_k56Dz9WdkYdwC5hANXIMNn6kLazuuIAw
TlNOWNS,nz83tjWsSz6bmb8XPpIT3du3Df4v92STWQTN78wQXXZRJUg,197,fu7vFLjR7d9_0jq5uyCGqn5zGisoNbZvJFhPulFyKyIftgLsuiZZhy7wyGFiqYdzMHfhRLc3My8yeQ
SuicìdeBoy,FKQuI3PIlb21-MalXNFn72Yr_mVOJSk1IomcsD8WjiA,281,HWxQFPpi-UeSmYcLconDc3RYe-upQ440ChYkmcKfgaMtnH3wbDygQ9paMXbjlYB7kNhrmvCOrpTxrQ
bAlbyshow,WvhJrwWt49o6FDfv4ApCscg8252dD_8dpwYTLoKoj50Rmqw,94,F6qfrlLbKzTIQgljZx8sfDh0ovwm5YTcjbPdro2A09ZMzc732_vncqegPrmEnwh4a4JCW2mSTMSUKQ
The Kenchin,xwU-otQLuIa13cM6ZcQzv2cN_CPWx1VTYxxzp9n48Z0,264,pav_Tj06jrhpL3WvYKCOXpi8rcNwkd8cj9eyB5_hhQW5V2ewAOFW6dXVZ2xaN7wG5HM0ykKM3i-Xxg
LSE voiD,J3VULCoMZ2oYnde1yhH4IsnKTYmA1qdiycZUxsOFVWOqYIY,443,KeUdbK5PxP82_Sc7sTN-adeAUh2wWg3ZQO9SXQWRxAD4E4CWgD2RvH0qLkmA4EIJxy12agDeRVSqyw
DANlLÃO,4WevZPPoemBSEsXrOVq-j-DJjhqcrC0Q9KvdaTx_4yBrVa8,123,1R16ranVJVFd1NUl9qEkQPoKSidUp0xEdyxjSfgYOYR7_aa3z7PXjaN9f8m6d7x98qHlq02LiHt8AQ
Ichor,n8Ua8-93tkCfEcDxKGEi0Fv2RegeJGq8XsbnuBc-04Kto1c,361,tsJBI2vcSp86t7DVJz9ACVo41U66kRHhrysfe4xxF_YdzGgIHjIPwlQhLkkT2AcvkChoZkyhtcbUCg
Ikari no Keshin,4G9qo5pTzfD9Hkj2mZxRZFz-ghR6ujIY8UaDjos4S9KKzRY,366,sL-4xZYMDfj3nxd0-sJwl_9nMg2_7TVsi86d3HX-ZyMmKKUqVoT42G4CwOMCU3-sWJRTU5WOlX8_Fw
Juggernaut O,y_udy5DgmtYSTjccH5Ve8teZvZ-G0VpEQD9awMqLR5N4VQA,261,jfLHxIhY1FGUehmLKe0q_4Fk4JzFJWAuEuQtAun8tWaknT1QICbgirJrRG5QHVh_brPzvHNj7Rn98w
CheraBoi,X__BEgEQC2_C1lrhjiW2PHnhyNLRpdtvpa7jSlIGDi0hwKM,92,wMujoyCTcXXIVVOLDOT74FZlW17R2Im3gnmvdydCddvEUL5FQxbw_EP_Rdmhs2gsCLqYoUIoqoHnXQ
Tech House ,hzDIQjUNOQRrzUihUPUraPNAnSugNLmOQ2opYNe4vX109z8,259,SQzXI9DGE2A5QAF82SC6T2Bq0JRoXEQ7xAzuyyub15UgeQt9V-vVPT6h7jm94GSnFOH4GyhW0Fbzww
NaNex,DnrvtA6h1vKeSsOTP0UQ0wMuDxIKYIv0rhO3bD7NCBCrpMQ,170,vExDjQrVwkPfG-3oLQ3j9H0FgGyZeQUcFsZTClbfqJ-zmNqBNteqaczEBEdO1IT-HKQZAWq9wfc38A
z1on,FhMywYOahVv1mg58uckWBX90FL6OhzOCjF4HA5KoMXWy_Zo,236,xX23InoIwE2MsX1VpPctj357Lsot6TIN3ZsBCXrFq1ym_U9Dyaq2J-LX9DodLQfJCRFx8t19ApZT4Q
Dennys,1F0o3TXAad8R1rhAdWrQKM24EvOvd19TnWLhBM9EZv0D9u0,597,u_udCJ6kovFv31bMl64OF0Shl3_M1uBZaTPQEzdt889nsxmJ4-9am26EUEyiAlVN3eIb_IdydwcoFQ
Via Lactea,jsjunj_nFPqjqodbPLXzas0DAum81X7oXNDg56ZpWWs,108,bSTX9W5uu5pOn1_c0YESwYvh18ggYCULpZSFwmqrghF6lmVeIs1KYPVi9DlXTQfprxvXmpFBNT8MZw
unbanned dala,QcgjP8mPCUDOpa9cFfwgny_d4aMEVXNflgfsxb0XNrw,156,9dSB1KxHX24B9gyZpLKuPsbnCldvGTkOxvXYdk5atYRkgpN2wDsoT4HOVen7wnibXAwNv7thA2bz3A
Gb K4mina,qRIbOciZ4FJlyTzW7hRfl76zv6U8mCFL22sJ41UXSYs,385,AYNag9aHm0UY1Yuj7MNu8tFW6h-BzXmLpWOsfU0XjEAU3g9SbQP7IPrR0BgP1Ep87HtO6j60MsPu8w
a morri,7LxOcracriyo5TSS6h2qOS0KLoIRRvfYUvYMa0EUSCI,222,m1t62WzPIovisPWsRj8tHlTYltjLdp36-UNyAR_qHonia9MDuEdJgA9tBDCCFG-INs4JINSx_sAGyg
Auronzinho,gGDPEcn5DgLYmTIHVoZht_wD57O4aSC7WTnpmMi_k3Q,153,eaZgaemSDYSxoJP3XkvPPK1xDW643h-9YEDJ64mKWsbgDwNBbif1iqqp6a8VNa4rgUbEe6kBd1XVfQ
vanloko,TWqN3fud3ayZVkBWg7KxiRp4e4YhU4yd4HshJtaSdNs,310,e9RYj4bOH0AZyXfRrIAzJiUHOQkFzAo-xdKVT-SPdPqJsOxLXXIZJMTmA5RVHyfbtGtZGZ1kIsOPuA
dokazinho,FgUyQMrnQWfGFJwZ0sxBlqeq5oH_IPSPfvh_BKMrv-Q,426,rk2Tcnx_Tuibj_tu3uP25ASI1rJeqewLeIx9B26DuwInDlHj23RsFeTMx28mh7NnAQaTX0_fxP_mEg
morreupanaca,v4NVUQaSPIXx-AutyJJrcmqEAIOA-IXQhM8qnshw4lw,255,z8g3kfreVzhtTlmW5HFZmlF2UoT63PfJw5a-2HaGoS5QF5E_vCSNgZhVj9q22dijeJ9A27OLxRsEwg
LorD Carry,XNY0zwYixWQRX19EQioJrC8H4eUd_QMadWWQ4k7rlaI,243,nysVSjRXBHK5dlrlXZHlkCG5JzQOal14rYfGlS6xbHQtd8QeHCBcke-57WgTFrHbhpfbiKiSeuUzMg
CAZALBÉ REBORNS,7BVzzxiHr8YOPAZ4v6FdM7sU2nbi1RvTtlCy7KUergA,139,wB8nRar0OeXfnF5ary7Rc5C_mtXSvvVaSgANPNDjyXj0AgIh47gGBugP1lm45Ag6tAm_1cYjuU819A
Sací De 2 Pernas,a-pNp46LqDcPRlsC52-S69xpNpzaRAv8ADNUOF8UEw0,188,hryPCfSs1PQ8nuHIPO-ROPAGUSd756LdLkYWSTLtrSYnOUsQx_Yp_3GSj08Gjh8qxAEhtkU8Acwskw
DoubleLieft,Zg3TfU7rwe3-1rEVLlpUoqUM5JSrxdQdTRKzVH5pc1o,87,4tD3y70dOnGh0AqhmdzooDBlbyretkB7Kx3u74BAXToh2zPwsQtkrDge4vrI6YqJA2cndaMOtXOo6w
Tr1d3nT,chPXHf-HKegvJ_tL717y0mgKfTpUGnBu1HmC7ZgLo_w,97,PBFQqUFU_veNH5TL8unekRIKLlNazx9F73u1e-1eEPmjS53MCuSrJyLE5UaXZGe4FtOa4_GRvkTOgQ
genji14,2IAJ50FhimwAO9vC049ukyK18-JLOgWtcFjLOiJKKXA,606,XrC5Z9fEDwe73VSoYWyroezN5rpRIPgE-XW3Anq24LvRs_IZWQwy5csrkMN89umpvKOlBwHmZDOClQ
GALUDAO E AMIGOS,nOoPLQOs7UtwB610r-L4kpp_ub--3oCpBQCTCTVWqUc,78,20w8mJd5WWqxdm_ObzO2EMlTpQoiq3GfxyuKZimwocFnxgOxJUMeN9crUg19xuC-KdCvy9ADMIOKNw
Psychotico,SKZmrpXEL41WNzz8MbGboCG8B0iEWBbc6zXXebNmj4Q,142,LGIdHMlmT5LIoUCXHRBBnFxKuKX3zkd_px6AbAIEU2S72Sopq1xbdwSDqk8FEslMSnzlgJM2tOdTgQ
VGA,8WFVkHBICWOes6xVDBLgJa0tXjMAhW-2TudtI7Qiq9k,300,1YWEDE5iPwFNDZ9-8KfvzO8J3TF5Yc2-SXgiFmAestEF2YesrwFV__bdgNA7Iu2a7fNITln961AGZQ
Shiraishi,oDB43WeXMS0aVxfFPY2Ko3sHRYUvlyw3vheEloaeE9xIy8Y,217,La9P7ita6qSUZTJyAiLX8PtOsuawIIyFBG-I_3iqsyLrnMPmbwLxn2tQj-J2lVYNCRGFYN1zSu0EaA
Hiroshi sama,ZpxjpndmUMJf8-fSeXcaXGQw6gSUN8VpX7KwXKE27xlgzvE,304,BlyWHiUzQuaB1tr9m9q8GlSQTRCJw_RVkBweREqosDLpqxLhf3dyIF1N7V4s26RnP1wD7AiQzBS05Q
Faelzïn,uPQpA9n81aQ3p4p_grzPXH7LC-yPEm4oxyuQ7_YzUHod9Sc,431,KxeddhGWOi2nWxOKrXXpqa8LEv5CRWEpYLqw-sE9xNhFU5I-kO7hzwnhPVSOUPCQ871sdS7NgpfDOw
Caterpie Soares,8HAkuBlJjVFrlnD681g8n5tWzc86eB4c-_MGJlZuXC4UVvY,147,vFItl4QvdoDLrwZgupHUsDd4yPfwJ2biZTbC4uo7ugbMGjU-IMJLUD2VnFSdX7e_MnuR9DS00IGwKg
LuaneI,oysMdeF11v7d_MVqVvvnleFgdyXLa0BfrpGKR_gHhUHTWMk,244,CzEOyACB_UIBxvbBvjHgL-oj0wJphrOaRH-ye3qDBc4cZ8RnK_PgyDwvmD6p9cwJ7nUFMRcupwyUvw
DudK,yL8qB3aaO1V9ldbLD3kr3lW69hTx6N2a-BH6yeWbhZ7QHpo,116,3qCnKLMG5XBxjcfXlsoj5PZEqe8E8HT83YBx_ack4U7-E1Lj-EPhu0sROSv2JZ0nhwxVntPZlHc5ZQ
Cidade nova 4,7g57Lpx6-grLE-pBkXo-XfCwDqnlpB8KIoZgQqbkFAHNUDk,269,gm7i2b2lf1FDUgz_jGJqi73RCJhPmGmFv0oB4rLJZBSFoLKetFGqf3APevbZlp_gBxgJkGM2wAVQog
RícaoDoSandubao,Xeduyr85YmPJ8YmvA_8gJuOMkPDutuoH9f3E6lYH_C0,154,i0ckxmnUCOiEejo74dYrgv--3o6Xc-fT_QlsoWg5xEvbU3tQQayfyvaaYoeYW2oE7LoStLLCSEvFrg
Rageo,oBa0VMo6NNRBN_nsK2W-LJYQsV8GVtBuhQO7oZaWLeA,113,R5auSQ89c-ZBXW37HKFfK8iy5gTTlbH_DI_xx0MtA7HCbsVoI8Z6C0sn04nG_8SGhpDUphOQ81zh_A
BRB Rapha,cr3fmGg2cztBBiYqCIGeZdiRKVPSrbCrRlh1iW4Wibg,329,LD0w6sViuxKN7wGSKsQvrRxgVNtoTh3lRR4fobfTNjv6drwzW9oPDlaDxIFScHYIxU4YOAY_ErncxA
Um Lindo Casal,MBapwlz7TOBicb4R7yRUrp-kk3fs-mFjogVyRQl0wDA,124,NwWAjGdUFbJJxw2mFncljRi6S9Ffil9U6JJpHIwvFkfk8vJqNdE-LSAkMx1bVQDiBPXSpnv9Ayn0bg
EduAxl,M4O8sRDKWbVweNGyAniUjSQGFVdJtv61hHkLchSU2Mw,187,tsBkGz4yCNUihbBxNmBC1ZXmfwMlq_9FKuiUZ_sWN_EvB8WH5PE7eq1NjRkmxPA9HP73FVM8yQ1pNQ
ULTRA Volibear,rC_ePI-lp-nbVViiERhuqtyC-netO_KtMF4fxZO-9jk,419,Kjf-P3qS26TLZsxFcjQGsWO8Aim7begYeV5rJ_EA_iWMjeypSAH6Z8FmiM1_nEPEZTLfGvBX66ucAg
bebop kid,RSvoGNPmzdgjxLEbwj7MYx2BLXFNQDflFa1DXMtJHH8,131,lsKqbzUlFDvHFMDGBkFpAp0yxMP0VIt9ayfwV8HBVgEOBywjRZrl_dKNCAAN5JPDjRIUHZwp6pgb_g
NarutaTV,sAje0_PHfP3kWhbuKF1vgQmBWO4nUuwQNc-LTmtKUjs8,184,0NQQtqg7ev2PnMVoitRm7-sXAGWoLPav4iM1z19PmzSBILpsa9lrwMXTZ-3__8eo0O6PqdM16RpGEQ
O yonequilador,0PIdMTtUtkOckAy8ufWJGWcfUe9UoKM8Yf8usOqGqyz2,122,aStYW3gQu3Jy1REav5z1S60HbwWnuVB7XZfS6EiV_7SBFY8UdLiDbfo0-7SxdOyc6E3Go42ILw1mBA
Peixe Tamanduá,9V4kNjXzLquFNwPgn-jd2kOKLEvVxRJw-EGpcxpcb8Pm,188,PRGYgmw9dcNhcxpHRlqWY33n_v9ZvL3XGqgZOEK0K_EKmJnJEzXBxFmY7zCmzumEbdh1SRsNr7bjCQ
Dudão Infarento,H5DBWhmwHPV88pKno2txlL13Wcl7DbZA0lEd0Kw6uTNS,254,7wQeuTnCtTw7PyWEXUtug-X0GU32mfe7SvApVZRCsXnOxyt_K5QfD25gYINQ2bhfh4hBzMA-yobLqg
Without Lane,SPGodAG94GIlgwpkWt0Y_j5h5eUbLx7xYf753A6zSfpK7FM,361,EOMkITdbdM4-HmQL_E_w1uoM__ZE2Nu2y3aRW-FY5DOkbwg7he2sSmxOfNsvYatqaIoKKPFRdbM5lA
Naahy,RV3Q54zT85NMN6ucnYl3ymxfSEdqScthhBQ9gtp1RIyBWos,232,pO1TBqtRFb3NLwDT9MM3SPQITTgJt1CBQnNog5SJhlox-d1u8kskBR06SQA02ausduzrXFNgHEnTZg
Ongura Conga,eexM2tDFQhEJeEN_eLvyJE6e0qcI-VthmMMfw3TlOxlm_qA,266,b9jC5fPhCCzDDMF2VvLslKwew2xWznIGaIfIl7rQV9rBN35_XSFvCRIHC_aPUacdxVkfELT9MYrdXQ
pierri      tfpn,iqQwX_k23oaoWzDhpgHAbqpwGdEJAtgSePK39pdg8iHPIWE,287,8sLIQNDLaIxieUgUN9vvVm7xhHd1wB__YAFG_NIPD655qUYz5pAgEYhf1BxLH0kgI2seiBvrTsiyTQ
Pyke do Kiräd,EdXyEgxRlzKWwII5_qO3w4uOHUsF4ZX8KjIPuJRLezw,292,iPsbKH6aMn3uUX8rsugZfc9_v73aBbUIgdBXt1NCg5jIoLkiFAGP7eczHpBUHFd2v85uE5Ckbq2AtQ
Ferneda,M6HUmL5d3YUNb2-0Y6_cQTLZ1FlfHaukO_aeL9EsbkQ,164,YDI55hJwu0IZ5MLSsYoHGVaZ5gENeDRa8y9iMI5KS5srM3E2zDdbxDhxNy1yQ_BW-j4bqyUbA-zshg
NRKE,huY714ONSG5tT0cAeakeoXnaGUroxDdNh_QMjy1KFU8,144,3MkaA9lQmEkp3xriJoZZN5ulALbW-VgOG8iWgXNneMenRTA5XECiSzz8_aT3UX2sDG7NgCOri0TzHA
Itiii Maliaaaa,6kIcgnW6nkasBGkHqYfxymyi6AoGW-xQK3y-0u8ZjVI,298,LeTydaJVizzP5cgwYWi1Sc5GJOHotWe9qgk0u9AqPpPpj_whvwxiy8vU1nUnVJabpIQAIJHwIhx12g
a fragile ad,lmgKHxJspBo_WFc3ABzgOGVkE8Vo4a306efGYn53IxE,118,qUvP_UhI-3EiOpoBXOe1kHG-4QuNs8ftmVH0giAFSJVM5frpaUoeGYV-J1NFHRoNpiOO4Ek7cjAbdg
OGN Febem,svn1awvbZJcTM9iXWtF6_DSiL798IOHjrMRki7zOBgLAAmg,365,92ii6kx-0oB_74ArZ5-WUdVvb1Y02ADXvIJY2gixLQ_zN2eUgbJti2M-MNpCiQpOojZg-XUvDywYAg
11 04 01,dJnb7nhGJ5jwwGgLk_eovBjcToZucwb7rZwRmZpJArFH,135,kJeuazrCxugGHQiUkcmHLVifkDm9azhbMO9Cf5WzBgwSX0SmvoNH4PcnvuwNBpnIPIhpJSqDQ9yGgw
Dpay,Zu9XhM0LylWobjtI55uNA2clWp4cVdfVCCBCdAT1nAcW,176,mCa3tfy3oRrmn7u_AkN4s3IVFmvWBGOECpOcTPDDaaqRTpoSGZmwEjvXLT15u420-KdZtnEFcdmyEQ
Vayneno de Cobra,LsH6zEKZ3h7r6MfEgY7oeb4_gwzXJLMV_cjKYJk82t7tDSA,219,TupEA-LzEocrNBQEuCnZ7gIaSIC1nn8vLFC_vb1Nb7jjHCBCSmhYAHab6pVCat08KtFvJ760Va4byQ
Hash,8ssrAEXyjj2V6UI6tUV8GTHQHbwVYvkH_R4B7pgI6qU,242,fDpyzSBf87ZyyT6KXEy9CKB1A0BvQpC1jllMv4eHVxKbvM5yIa-mo3yPbDyPLJkqWRY2XjMK6AiMYw
nao to feliz,D9suoKfElmCvk7uPPJ2-q5Yei5CAOueEliRS_XT4JwE-LKg,354,uJrWT7E4B-8sqM0gItZRgvxnpOyM59GZjyKATNZ6gU37vpfcWLlY2EX2NAnjis5KZBbq33Dv4U45DA
Positiva,NdAG4P4DX9LYY_IbmsiRg80Tkpz8y6iATHGneja-TuHEGZ8,171,75DXzcxFptp97Zge6-kPyRaphnKZ401GD9IH1w50ciTEXsRgBd6baAhrsxW-GfjPBh4FlSVp1gTFKw
Volïbear,s6ekfzuU2pls0sPKM1KbqZPXqaquw9o7TCNpLYqNTTpjxbk,264,swxTp9GrQSFX0cmlVKMJ18m2DOebpE8gWb7-3rqDSPTHXyG4FENhY7JnjeHcBEro6oLB0SZmzf1hFQ
AninhaBolada,Vouvhye5Iv6ZlY2JaTOwmcupX4TqDe5rnujwwx3gxdulj6U,68,WUl7vzTARmXuT-xmyssGH0mCQVYT6I2CFVOUQ0HA5XZk5Mdpy_Qc76QiSAA47NB3Emc4LtqbkfAcbg
Kög dela,MRJewTZ5EN7tI9ldW8rr0pyjC0mRt3-oNOmDh2K68FN471s,408,0s9vPri2FTjKqD5WtcRG136CHkipWToxfQvnQ2Dk5xMHg97jTJzgE8GL2QDVghKK2u5aWx-R-YZDbw
Shöiti,j6PPgsW6TdxkvpCavPy8TLCaQ7HOuFrNnfG_6vUzmIY,338,0egSkVeT96gnpA8vvtNJAwfJJd_RgRbZK0-nMeaQ4F4LXxwiAX_3qE20--ZfGLp1U7wsXjR4isvdYg
veveTG,dntvz_0BHMJxx2WqFmkrquBPOLFp_kKGGkUlccGICU-4Sdc,402,iNN0LAuQh-Ww_rmFZWxQOHHn3WknRi5BtJfoupI0DRG2DtJpoJWHnomX05GZdYgKRRJOe7D5nB01Mw
Junao,a23D81dSEAApuFbCKG9FNg4hLhhGf6KgLjyb7GufjyvdU5M,261,wvg4RXLTlw0QH-Zu7oUoKypsVl3qOGK5FGThi2DVTJEqv4153Ykzabv7Q28JuoSZRlWt1wLxiluCdw
caçadorbr9,rPWqrI54KG6GYofDXGS0sahAVVajHvaA8D0JDrm2I7D7juY,308,KQwNYY1PLVSPlrwvRVNvDf0jaTx0jIND6Q__9508-cTbWgpwx0SfayXTpmryti9Smf70O5ZrJZTBGg
Flames Will Fade,4H14txa9IMYAsOAV9vGdgxgUfP5_dVK2X-bl3XhPAMCsD9Q,57,rJNQz8ayf7U9Fjf55lwDasYHxHKyxIUy4wv6tyybr8ockVnq5Y4J3S2CyLQuNliwPV2t1UHOZzfviA
Sou de Buzios,UhsInFXFpmTof3NUq3JRwQXHRLvV50EXjDsNS1wo74E1kF4,205,-oKape6LiudqierEPWYGBQFn2cX_kAV53qL4pCcntw2K5bipFot_alC-_jipFEym0RSj4JblsQe2yw
PoneiRuivo,FfiVkSd3-TxY_XIwJkn8y0vkCDunwm_US0MTnjXGzymTVJc,262,sxTb08XMAkzOAXzKF2FJf874dIVJvfCPNFd_IY6r36J05Bossk_A-bxIRkxsQB2-OZnlD6zQuTxQ_Q
HeyP,DSKJk4J6hZiQocCLIgim52xrWTSRlRfpaxH1SOQw2YpvBmM,267,RTmDCE7mJzaU3tdJWZdJeBhT_uk4rcjBWiXQvLg_jERW2ySLa2ivK8jilUB5p2WOOnRL44Vpws5Fww
Grandia,E9CuykUkdx_P978WHPCfmFglSugVUIGNRtsZXXQmDZ1CYx8,366,49j7VYoENjhPJiLtUtBcs_pxy2dWz5ZaBzAgAU5Gs9XIlIoDUVRTO2i6nDQ-M2wXLmQcB8nq0TCf7g
MoaMetal Senpai,QDON0qGaoOo8yKI9UP9A1QjG44cU95JcXlJ7_iFj7-DB8qE,228,V8l77M1sanCj_g5_oE5ENYR0RO5yglT2C0b3jAEsLxOc8wZhaYcltBek5LPKcGQNYR405Ig0FR5LrA
Waguinn goodguy,M1WBaOtHkBcxU-Db93lWhmpvEEjDX2fQNJ9IMBwGAi4xWSY,197,OSARrJx1LWJL6TLZO110Uiewa54OK17TxweerjX-aS1TaOo4XjAayT520TIgh9bp13Nfil5rYuLsFg
